1226,605,206.38
1227,593,202.29
1228,547,186.60
1229,548,186.94
1230,635,216.61
1231,587,200.24
1232,544,185.57
1233,593,202.29
1234,606,206.72
1235,555,189.32
1236,571,194.78
1237,596,203.31
1238,582,198.54
1239,610,208.09
1240,549,187.28
1241,570,194.44
1242,565,192.74
1243,583,198.88
1244,618,210.82
1245,572,195.12
1246,586,199.90
1247,574,195.81
1248,560,191.03
1249,572,195.12
1250,561,191.37
1251,560,191.03
1252,601,205.02
1253,586,199.90
1254,528,180.11
1255,511,174.32
1256,581,198.19
1257,560,191.03
1258,549,187.28
1259,576,196.49
1260,585,199.56
1261,607,207.06
1262,592,201.95
1263,550,187.62
1264,575,196.15
1265,593,202.29
1266,559,190.69
1267,569,194.10
1268,559,190.69
1269,598,203.99
1270,581,198.19
1271,602,205.36
1272,576,196.49
1273,602,205.36
1274,574,195.81
1275,576,196.49
1276,580,197.85
1277,560,191.03
1278,542,184.89
1279,570,194.44
1280,560,191.03
1281,572,195.12
1282,576,196.49
1283,554,188.98
1284,598,203.99
1285,592,201.95
1286,576,196.49
1287,592,201.95
1288,558,190.35
1289,578,197.17
1290,592,201.95
1291,582,198.54
1292,569,194.10
1293,592,201.95
1294,576,196.49
1295,586,199.90
1296,597,203.65
1297,580,197.85
1298,619,211.16
1299,549,187.28
1300,558,190.35
1301,611,208.43
1302,587,200.24
1303,561,191.37
1304,601,205.02
1305,545,185.91
1306,548,186.94
1307,610,208.09
1308,633,215.93
1309,576,196.49
1310,595,202.97
1311,561,191.37
1312,602,205.36
1313,597,203.65
1314,586,199.90
1315,568,193.76
1316,619,211.16
1317,569,194.10
1318,585,199.56
1319,561,191.37
1320,578,197.17
1321,612,208.77
1322,570,194.44
1323,567,193.42
1324,560,191.03
1325,553,188.64
1326,579,197.51
1327,591,201.61
1328,545,185.91
1329,590,201.26
1330,560,191.03
1331,607,207.06
1332,609,207.75
1333,619,211.16
1334,598,203.99
1335,592,201.95
1336,526,179.43
1337,627,213.89
1338,612,208.77
1339,572,195.12
1340,631,215.25
1341,597,203.65
1342,622,212.18
1343,565,192.74
1344,614,209.45
1345,606,206.72
1346,624,212.86
1347,624,212.86
1348,626,213.54
1349,577,196.83
1350,603,205.70
1351,580,197.85
1352,585,199.56
1353,625,213.20
1354,624,212.86
1355,560,191.03
1356,591,201.61
1357,620,211.50
1358,606,206.72
1359,576,196.49
1360,624,212.86
1361,592,201.95
1362,592,201.95
1363,590,201.26
1364,582,198.54
1365,599,204.33
1366,604,206.04
1367,574,195.81
1368,528,180.11
1369,577,196.83
1370,587,200.24
1371,580,197.85
1372,621,211.84
1373,599,204.33
1374,625,213.20
1375,577,196.83
1376,581,198.19
1377,590,201.26
1378,576,196.49
1379,603,205.70
1380,568,193.76
1381,614,209.45
1382,567,193.42
1383,608,207.40
1384,623,212.52
1385,608,207.40
1386,587,200.24
1387,629,214.57
1388,612,208.77
1389,577,196.83
1390,607,207.06
1391,606,206.72
1392,626,213.54
1393,606,206.72
1394,586,199.90
1395,563,192.05
1396,624,212.86
1397,612,208.77
1398,608,207.40
1399,621,211.84
1400,610,208.09
1401,577,196.83
1402,558,190.35
1403,511,174.32
1404,567,193.42
1405,591,201.61
1406,587,200.24
1407,594,202.63
1408,560,191.03
1409,566,193.08
1410,582,198.54
1411,582,198.54
1412,603,205.70
1413,602,205.36
1414,572,195.12
1415,567,193.42
1416,639,217.98
1417,574,195.81
1418,601,205.02
1419,598,203.99
1420,589,200.92
1421,631,215.25
1422,626,213.54
1423,599,204.33
1424,614,209.45
1425,567,193.42
1426,602,205.36
1427,621,211.84
1428,613,209.11
1429,579,197.51
1430,603,205.70
1431,605,206.38
1432,624,212.86
1433,593,202.29
1434,624,212.86
1435,547,186.60
1436,611,208.43
1437,633,215.93
1438,607,207.06
1439,590,201.26
1440,624,212.86
1441,628,214.23
1442,631,215.25
1443,622,212.18
1444,581,198.19
1445,611,208.43
1446,611,208.43
1447,592,201.95
1448,607,207.06
1449,638,217.64
1450,613,209.11
1451,618,210.82
1452,625,213.20
1453,607,207.06
1454,591,201.61
1455,562,191.71
1456,615,209.79
1457,597,203.65
1458,577,196.83
1459,646,220.37
1460,610,208.09
1461,628,214.23
1462,595,202.97
1463,575,196.15
1464,530,180.80
1465,587,200.24
1466,592,201.95
1467,594,202.63
1468,585,199.56
1469,603,205.70
1470,599,204.33
1471,608,207.40
1472,606,206.72
1473,586,199.90
1474,607,207.06
1475,633,215.93
1476,570,194.44
1477,563,192.05
1478,603,205.70
1479,587,200.24
1480,607,207.06
1481,609,207.75
1482,582,198.54
1483,541,184.55
1484,602,205.36
1485,640,218.32
1486,609,207.75
1487,609,207.75
1488,613,209.11
1489,627,213.89
1490,621,211.84
1491,652,222.41
1492,610,208.09
1493,576,196.49
1494,616,210.13
1495,586,199.90
1496,623,212.52
1497,599,204.33
1498,653,222.76
1499,593,202.29
1500,592,201.95
1501,544,185.57
1502,627,213.89
1503,592,201.95
1504,588,200.58
1505,574,195.81
1506,576,196.49
1507,624,212.86
1508,578,197.17
1509,578,197.17
1510,585,199.56
1511,628,214.23
1512,640,218.32
1513,624,212.86
1514,584,199.22
1515,641,218.66
1516,625,213.20
1517,599,204.33
1518,593,202.29
1519,585,199.56
1520,628,214.23
1521,631,215.25
1522,592,201.95
1523,634,216.27
1524,591,201.61
1525,650,221.73
1526,597,203.65
1527,619,211.16
1528,627,213.89
1529,567,193.42
1530,613,209.11
1531,624,212.86
1532,624,212.86
1533,590,201.26
1534,651,222.07
1535,586,199.90
1536,601,205.02
1537,590,201.26
1538,632,215.59
1539,606,206.72
1540,605,206.38
1541,630,214.91
1542,566,193.08
1543,618,210.82
1544,624,212.86
1545,639,217.98
1546,596,203.31
1547,605,206.38
1548,592,201.95
1549,601,205.02
1550,641,218.66
1551,616,210.13
1552,655,223.44
1553,604,206.04
1554,579,197.51
1555,644,219.69
1556,608,207.40
1557,656,223.78
1558,578,197.17
1559,583,198.88
1560,622,212.18
1561,635,216.61
1562,621,211.84
1563,600,204.68
1564,606,206.72
1565,643,219.34
1566,622,212.18
1567,624,212.86
1568,623,212.52
1569,585,199.56
1570,596,203.31
1571,562,191.71
1572,651,222.07
1573,597,203.65
1574,618,210.82
1575,595,202.97
1576,605,206.38
1577,604,206.04
1578,624,212.86
1579,643,219.34
1580,641,218.66
1581,655,223.44
1582,591,201.61
1583,607,207.06
1584,649,221.39
1585,640,218.32
1586,647,220.71
1587,629,214.57
1588,630,214.91
1589,607,207.06
1590,633,215.93
1591,592,201.95
1592,633,215.93
1593,590,201.26
1594,618,210.82
1595,614,209.45
1596,622,212.18
